Date and Time Downloaded : 05/04/2021 04:31:14 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000025366","25366","LANDAHAN HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","LANDAHAN","072251020","6038"," "," "," "," "," "," ","HONORIDEZ","ANNE","JAGONOY","Rural Health Midwife","","",""
"DOH000000000025367","25367","LOAY HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PROPER"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","LOAY","072251021","6038"," "," "," "," "," "," ","URSABIA","MARIA APARICION","GABIANA","Rural Health Midwife","","",""
"DOH000000000025368","25368","LURAY II BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","LURAY II","072251022","6038"," "," "," "," "," "," ","GO","FE","EDOLOVERIO","Rural Health Midwife","","",""
"DOH000000000025369","25369","MAGDUGO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PROPER"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","JUAN CLIMACO, SR. (MAGDUGO)","072251023","6038"," "," "," "," "," "," ","DEL ROSARIO","JANET","LECERA","Rural Health Midwife","","",""
"DOH000000000025370","25370","GENERAL CLIMACO HEALTH CENTER","MALUBOG HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","GEN. CLIMACO (MALUBOG)","072251024","6038"," "," "," "," "," "," ","DEL ROSARIO","JANET","LECERA","Rural Health Midwife","","",""
"DOH000000000025371","25371","MATAB-ANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","MATAB-ANG","072251025","6038"," "," "," "," "," "," ","CISE","HIRA","BARON","Rural Health Midwife","","",""
"DOH000000000025372","25372","MEDIA ONCE HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","MEDIA ONCE","072251026","6038"," "," "," "," "," "," ","ESQUILLO","AMELIA","BERINGUEL","Rural Health Midwife","","",""
"DOH000000000025373","25373","PANGAMIHAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","PANGAMIHAN","072251027","6038"," "," "," "," "," "," ","ALCOMENDRAS","CRISTIANA","SAAVEDRA","Rural Health Midwife","","",""
"DOH000000000025374","25374","POBLACION HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","SITIO BAYBAY"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","POBLACION","072251028","6038"," "," "," "," "," "," ","RODRIGUEZ","MARIA VENUS","PERFECIO","Rural Health Midwife","","",""
"DOH000000000025375","25375","POOG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","POOG","072251029","6038"," "," "," "," "," "," ","ALCOMENDRAS","CRISTIANA","SAAVEDRA","Rural Health Midwife","","",""
"DOH000000000025376","25376","PUTINGBATO HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","PUTINGBATO","072251030","6038"," "," "," "," "," "," ","CONOPIO","ABELINE","PALAO","Rural Health Midwife","","",""
"DOH000000000025377","25377","SAGAY HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","SAGAY","072251031","6038"," "," "," "," "," "," ","ALQUEZA","CRESCENCIA","PAQUIT","Rural Health Midwife","","",""
"DOH000000000025378","25378","SAM-ANG HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","SAM-ANG","072251032","6038"," "," "," "," "," "," ","CODERA ","JOCELYN","MACAPAZ","Rural Health Midwife","","",""
"DOH000000000025379","25379","SANTO NIÑO BARANGAY HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","SANTO NIÑO (MAINGGIT)","072251034","6038"," "," "," "," "," "," ","CISE","HIRA","BARON","Rural Health Midwife","","",""
"DOH000000000025380","25380","SUBAYON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","SUBAYON","072251035","6038"," "," "," "," "," "," ","ALQUEZA","CRESCENCIA","PAQUIT","Rural Health Midwife","","",""
"DOH000000000025381","25381","TALAVERA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","TALAVERA","072251037","6038"," "," "," "," "," "," ","CISE","HIRA","BARON","Rural Health Midwife","","",""
"DOH000000000025382","25382","TUBOD HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PROPER"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","TUBOD","072251039","6038"," "," "," "," "," "," ","CODERA ","JOCELYN","MACAPAZ","Rural Health Midwife","","",""
"DOH000000000025383","25383","TUNGKAY HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TOLEDO CITY","072251000","TUNGKAY","072251038","6038"," "," "," "," "," "," ","MAHILUM","JULIETA","G","Rural Health Midwife","","",""
"DOH000000000025384","25384","APALAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TUBURAN","072252000","APALAN","072252004","6043","","","","","","","GAHISAN","FEDERLITA","M.","Rural Health Midwife","","",""
"DOH000000000025385","25385","GA-ANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TUBURAN","072252000","GA-ANG","072252021","6043"," "," "," "," "," "," ","MOLIT","RESURRECCION","C.","Rural Health Midwife","","",""
"DOH000000000025386","25386","JAGBUAYA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TUBURAN","072252000","JAGBUAYA","072252023","6043"," "," "," "," "," "," ","LANGA","MARIVEL","J.","Rural Health Midwife","","",""
"DOH000000000025387","25387","KAMANSI BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TUBURAN","072252000","KAMANSI","072252011","6043"," "," "," "," "," "," ","SINCERO","JULIET","Y.","Rural Health Midwife","","",""
"DOH000000000025388","25388","MONTEALEGRE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","TUBURAN","072252000","MONTEALEGRE","072252038","6043"," "," "," "," "," "," ","MAGPUYO","GINA","G.","Rural Health Midwife","","",""
"DOH000000000025389","25389","BARANGAY I (POB.) BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","BARANGAY  I (POB.)","184604001","6217"," "," "," "," "," "," ","GAUDIANO","JULIET","MORAGA","Rural Health Midwife","","",""
"DOH000000000025390","25390","BASAK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","BASAK","184604003","6217"," "," "," "," "," "," ","CAYABYAB","JOSEPHINE","ANIÑON","Rural Health Midwife","","",""
"DOH000000000025391","25391","CAMBUILAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","CAMBUILAO","184604010","6217"," "," "," "," "," "," ","CAÑAVERAL","CARWIN","BANACIA","Rural Health Midwife","","",""
"DOH000000000025392","25392","HANGYAD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","HANGYAD","184604015","6217"," "," "," "," "," "," ","LACORTE","ISABELITA","JAPIN","Rural Health Midwife","","",""
"DOH000000000025393","25393","KATACGAHAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","KATACGAHAN (TACGAHAN)","184604030","6217"," "," "," "," "," "," ","CABANAG","JULIETA","LOPEZ","Rural Health Midwife","","",""
"DOH000000000025394","25394","MANLIPAC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","MANLIPAC","184604021","6217"," "," "," "," "," "," ","FAUSTO","JOSEPHINE","CADIZ","Rural Health Midwife","","",""
"DOH000000000025395","25395","MANSANGABAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","MANSANGABAN","184604022","6217"," "," "," "," "," "," ","GALVEZ","ELSIE","ABUGAN","Rural Health Midwife","","",""
"DOH000000000025396","25396","OLYMPIA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","OLYMPIA","184604024","6217"," "," "," "," "," "," ","FERRAREN","MARIA ARACELI","AVENIDO","Rural Health Midwife","","",""
"DOH000000000025397","25397","PANAM-ANGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","PANAM-ANGAN","184604026","6217"," "," "," "," "," "," ","CAÑAVERAL","CARWIN","BANACIA","Rural Health Midwife","","",""
"DOH000000000025398","25398","ROSARIO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","ROSARIO","184604027","6217"," "," "," "," "," "," ","CAYABYAB","JOSEPHINE","ANIÑON","Rural Health Midwife","","",""
"DOH000000000025399","25399","SAN ISIDRO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","SAN ISIDRO","184604029","6217"," "," "," "," "," "," ","MIRA","PILAR","NAVARRO","Rural Health Midwife","","",""
"DOH000000000025400","25400","TAGPO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","TAGPO","184604031","6217"," "," "," "," "," "," ","CULANCULAN","BERMUDA","GARCIA","Rural Health Midwife","","",""
"DOH000000000025401","25401","TALUNGON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","TALUNGON","184604032","6217"," "," "," "," "," "," ","BASONA","ESTRELLA","OBOT","Rural Health Midwife","","",""
"DOH000000000025402","25402","TAMISU BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","TAMISU","184604033","6217"," "," "," "," "," "," ","CULANCULAN","BERMUDA","GARCIA","Rural Health Midwife","","",""
"DOH000000000025403","25403","TAMOGONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","TAMOGONG","184604034","6217"," "," "," "," "," "," ","MARSH","AVELINA","QUILOPE","Rural Health Midwife","","",""
"DOH000000000025404","25404","TANGCULOGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","BAIS CITY","184604000","TANGCULOGAN","184604035","6217"," "," "," "," "," "," ","GALVEZ","ELSIE","ABUGAN","Rural Health Midwife","","",""
"DOH000000000025405","25405","TAYAWAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CITY OF BAYAWAN (TULONG)","184606000","TAYAWAN","184606024","6221"," "," "," "," "," "," ","DELIMA","PACITA","T.","Rural Health Midwife","","",""
"DOH000000000025406","25406","TINAGO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CITY OF BAYAWAN (TULONG)","184606000","TINAGO (POB.)","184606025","6221"," "," "," "," "," "," ","CAYANG","NENITA","A.","Rural Health Midwife","","",""
"DOH000000000025407","25407","BANWAGUE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CITY OF GUIHULNGAN","184611000","BANWAQUE","184611003","6214"," "," "," "," "," "," ","BESARIO","VINA"," ","Rural Health Midwife","","",""
"DOH000000000025408","25408","PLAGATASANON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CITY OF GUIHULNGAN","184611000","PLAGATASANON","184611026","6214"," "," "," "," "," "," ","ANTIQUANDO","JONALYN"," ","Rural Health Midwife","","",""
"DOH000000000025409","25409","POBLACION II (BARANGAY 2) BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","CITY OF TANJAY","184621000","POBLACION II (BARANGAY 2)","184621009","6204"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000025410","25410","SANTA CRUZ VIEJO BARANGAY HEALTH STATION-NORTH","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","CITY OF TANJAY","074621000","SANTA CRUZ VIEJO","074621022","6204","","","","","","","BEDUYA","MERITINA","MANANQUIL","Rural Health Midwife","","",""
"DOH000000000025411","25411","CALINDAGAN HEALTH CENTER I"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","SOUTH ROAD"," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","DUMAGUETE CITY (Capital)","184610000","CALINDAGAN","184610009","6200"," "," "," "," "," "," ","SILORIO","ROSALIE","OMAGUING","Rural Health Midwife","","",""
"DOH000000000025412","25412","POBLACION 4 MAIN HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","COLON STREET"," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","DUMAGUETE CITY (Capital)","184610000","POBLACION NO. 4 (BARANGAY 4)","184610022","6200","+63 352252535"," "," "," "," "," ","NARCISO","MYRA","AMORIO","Rural Health Midwife","","",""
"DOH000000000025413","25413","POBLACION 8 HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK VILLASUERTE"," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","DUMAGUETE CITY (Capital)","184610000","POBLACION NO. 8 (BARANGAY 8)","184610026","6200"," "," "," "," "," "," ","BALANSAG","HERMINIA","BANGCAL","Rural Health Midwife","","",""
"DOH000000000025414","25414","ELECIA (TALOSTOS) BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","LA LIBERTAD","184613000","ELECIA (TALOSTOS)","184613029","6213"," "," "," "," "," "," ","GAROL","FLORAME","TEMPLADO","Rural Health Midwife","","",""
"DOH000000000025415","25415","GUIHOB BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","LA LIBERTAD","184613000","GUIHOB","184613009","6213"," "," "," "," "," "," ","BONGAITAN","GENIE","RAMOS","Rural Health Midwife","","",""
"DOH000000000025416","25416","KANSUMANDIG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","LA LIBERTAD","184613000","KANSUMANDIG","184613010","6213"," "," "," "," "," "," ","SAMPIANO","MERYFLOR","NAVALES","Rural Health Midwife","","",""
"DOH000000000025417","25417","PACUAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","LA LIBERTAD","184613000","PACUAN","184613019","6213"," "," "," "," "," "," ","BULABON","LILIBETH","MORAGA","Rural Health Midwife","","",""
"DOH000000000025418","25418","PANIABONAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","MABINAY","074614000","PANIABONAN","074614028","6207","","","","rhu2lumbangan@gmail.com","","","LAGOS","RUTH","BANJAO","Rural Health Midwife","","",""
"DOH000000000025419","25419","BALAYONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","PAMPLONA","074616000","BALAYONG","074616002","6205","","","","pamplona.rural.health.unit@gmail.com","","","RICARTE","NIDA","REMOLANO","Rural Health Midwife","","",""
"DOH000000000025420","25420","DATAGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","PAMPLONA","074616000","DATAGON","074616004","6205","","","","pamplona.rural.health.unit@gmail.com","","","DURAN","VENUS","MERCADO","Rural Health Midwife","","",""
"DOH000000000025421","25421","INAWASAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","PAMPLONA","074616000","INAWASAN","074616007","6205","","","","pamplona.rural.health.unit@gmail.com","","","FERNANDEZ","KAREN","CALUNSAG","RHMPP","","",""
"DOH000000000025422","25422","MANGOTO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","PAMPLONA","074616000","MANGOTO","074616011","6205","","","","","","","FLORES","GLORIA","VEGA","Rural Health Midwife","","",""
"DOH000000000025423","25423","SANTA AGUEDA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","PAMPLONA","074616000","SANTA AGUEDA","074616014","6205","","","","pamplona.rural.health.unit@gmail.com","","","CAMERO","DEBORAH","RACAL","Rural Health Midwife","","",""
"DOH000000000025424","25424","CALANGO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","ZAMBOANGUITA","074625000","CALANGO","074625002","6218","","","","charinapartosa@yahoo.com","","","CAFINO","ROSYLINE","FLORES","Rural Health Midwife","","",""
"DOH000000000025425","25425","LOTUBAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","ZAMBOANGUITA","074625000","LOTUBAN","074625003","6218","","","","jennebethgarcia@yahoo.com","","","ADAY","CHARINA","PARTOSA","Rural Health Midwife","","",""
"DOH000000000025426","25426","MALONGCAY DIOT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","ZAMBOANGUITA","074625000","MALONGCAY DIOT","074625004","6218","","","","merlineyap@gmail.com","","","ADAY","CHARINA","PARTOSA","Rural Health Midwife","","",""
"DOH000000000025427","25427","NABAGO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","ZAMBOANGUITA","074625000","NABAGO","074625007","6218","","","","","","","BANTAYA","ESTRELLA","ENOPIA","Rural Health Midwife","","",""
"DOH000000000025428","25428","NAJANDIG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","ZAMBOANGUITA","074625000","NAJANDIG","074625009","6218","","","","merlineyap@gmail.com","","","YAP","MERLINE","PORCINA","Rural Health Midwife","","",""
"DOH000000000025429","25429","POBLACION BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","ZAMBOANGUITA","074625000","POBLACION","074625010","6218","","","","lanilyn_yap@yahoo.com","","","YAP","LANELYN","BAILIO","Rural Health Midwife","","",""
"DOH000000000025430","25430","CANDAPING A BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","MARIA","076104000","CANDAPING A","076104005","6229","","","","","","","CAYONGCONG","BENEJANE","TOMARONG","Rural Health Midwife","","",""
"DOH000000000025431","25431","CANTAROC A BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","MARIA","076104000","CANTAROC A","076104007","6229","","","","","","","MASILLONES","LEONILA","SANGUENZA","Rural Health Midwife","","",""
"DOH000000000025432","25432","LILO-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","MARIA","076104000","LILO-AN","076104011","6229","","","","","","","AGUINID","MAREVIC","MANOLONG","Rural Health Midwife","","",""
"DOH000000000025433","25433","CANG-AGONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","SIQUIJOR (Capital)","076106000","CANG-AGONG","076106011","6225","","","","","","","JUMAWAN","HERACLIA","BAYA","","Not Applicable","",""
"DOH000000000025434","25434","CANG-ATUYOM BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","SIQUIJOR (Capital)","076106000","CANG-ATUYOM","076106006","6225"," "," "," "," "," "," ","DANDOY","PROTACIA","VERANO","Rural Health Midwife","","",""
"DOH000000000025435","25435","LUYANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","SIQUIJOR (Capital)","076106000","LUYANG","076106024","6225"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000025436","25436","TINAGO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","SIQUIJOR (Capital)","076106000","TINAGO","076106041","6225"," "," "," "," "," "," ","PEREZ","FLORENEL JOY"," ","Rural Health Midwife","","",""
"DOH000000000025437","25437","TONGO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","SIQUIJOR","076100000","SIQUIJOR (Capital)","076106000","TONGO","076106042","6225"," "," "," "," "," "," ","PEREZ","FLORENEL JOY"," ","Rural Health Midwife","","",""
"DOH000000000025682","25682","BALIANG HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","BALIANG","072223001","6004"," "," "," "," "," "," ","SATUROS","GLORIA","T.","Rural Health Midwife","","",""
"DOH000000000025683","25683","BINALIW HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","BINALIW","072223004","6004"," "," "," "," "," "," ","TITO","ESTRELLA","V.","Rural Health Midwife","","",""
"DOH000000000025684","25684","CABUNGAHAN HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","CABUNGAHAN","072223006","6004"," "," "," "," "," "," ","SATUROS","GLORIA","T.","Rural Health Midwife","","",""
