Date and Time Downloaded : 05/04/2021 03:44:00 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000023884","23884","BINAOBAWAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","BINAOBAWAN","061911002","5804"," "," "," "," "," "," ","ALLI","CONSOLACION"," ","Rural Health Midwife","","",""
"DOH000000000023885","23885","DAYHAGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","DAYHAGAN","061911006","5804"," "," "," "," "," "," ","JOPILLO","DAHLIA"," ","Rural Health Midwife","","",""
"DOH000000000023886","23886","MONTEFLOR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","MONTEFLOR","061911010","5804"," "," "," "," "," "," ","GUADALUPE","REMEDIOS"," ","Rural Health Midwife","","",""
"DOH000000000023887","23887","OLALO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","OLALO","061911012","5804"," "," "," "," "," "," ","DELAMIDE","LINDA"," ","Rural Health Midwife","","",""
"DOH000000000023888","23888","ROSARIO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","ROSARIO","061911014","5804"," "," "," "," "," "," ","ALLI","CONSOLACION"," ","Rural Health Midwife","","",""
"DOH000000000023889","23889","SAN ANTONIO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","SAN ANTONIO","061911015","5804"," "," "," "," "," "," ","FIDELINO","ADELFA"," ","Rural Health Midwife","","",""
"DOH000000000023890","23890","SAN BLAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","SAN BLAS","061911016","5804"," "," "," "," "," "," ","GUADALUPE","REMEDIOS"," ","Rural Health Midwife","","",""
"DOH000000000023891","23891","SAN ESTEBAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","SAN ESTEBAN","061911017","5804"," "," "," "," "," "," ","BILLONES","RODITA"," ","Rural Health Midwife","","",""
"DOH000000000023892","23892","SAN RAMON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","SAN RAMON","061911021","5804"," "," "," "," "," "," ","CORALES","MA. JOEVIE"," ","Rural Health Midwife","","",""
"DOH000000000023893","23893","SAN SILVESTRE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","SAN SILVESTRE","061911022","5804"," "," "," "," "," "," ","ORTENCIO","MARILYN"," ","Rural Health Midwife","","",""
"DOH000000000023894","23894","SINAMONGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","SINAMONGAN","061911023","5804"," "," "," "," "," "," ","BOTIN","ROZEL"," ","Rural Health Midwife","","",""
"DOH000000000023895","23895","TABUN-ACAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","TABUN-ACAN","061911025","5804"," "," "," "," "," "," ","ORTENCIO","MARILYN"," ","Rural Health Midwife","","",""
"DOH000000000023896","23896","AGBANOG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PONTEVEDRA","061912000","AGBANOG","061912001","5802","","","","","","","NAELGAS","JENKY","DIVA","Rural Health Midwife","","",""
"DOH000000000023897","23897","BANATE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PONTEVEDRA","061912000","BANATE","061912005","","","","","","","","AMADOR","MA. MARGIE","ESPANOLA","Rural Health Midwife","","",""
"DOH000000000023898","23898","BARRA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","ROXAS CITY (Capital)","061914000","BARRA","061914017","5800","","","","","","","BERNAS","DIVINA","RUFINO","Rural Health Midwife","","",""
"DOH000000000023899","23899","DUMOLOG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","ROXAS CITY (Capital)","061914000","DUMOLOG","061914026","5800","","","","","","","MANALON","VIOLA","AGUILOS","Rural Health Midwife","","",""
"DOH000000000023900","23900","TANQUE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","ROXAS CITY (Capital)","061914000","TANQUE","061914047","5800","","","","","","","DEOLINO","RUSSEL","C.","Rural Health Midwife","","",""
"DOH000000000023901","23901","MIANAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","SIGMA","061916000","MIANAY","061916014","5816","","","","","","","BOCALA","JASMIN MARIE","L.","Rural Health Midwife","","",""
"DOH000000000023902","23902","TAWOG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","SIGMA","061916000","TAWOG","061916021","5816","","","","","","","BOCALA","JASMIN MARIE","L.","Rural Health Midwife","","",""
"DOH000000000023903","23903","ABANGAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","ABANGAY","061917001","5814","","","","","","","LECITA","LINA","C.","Rural Health Midwife","","",""
"DOH000000000023904","23904","ACUÑA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","ACUÑA","061917002","5814","","","","","","","MENDOSA","PETCHIE JIEL","P.","Rural Health Midwife","","",""
"DOH000000000023905","23905","AGCOCOC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","AGCOCOC","061917003","5814","","","","","","","GARDOSE","JOSEPHINE","F.","Rural Health Midwife","","",""
"DOH000000000023906","23906","BAG-ONG BARRIO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","BAG-ONG BARRIO","061917009","5814","","","","","","","FERASOL","EMILY","B.","Rural Health Midwife","","",""
"DOH000000000023907","23907","BATO-BATO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","BATO-BATO","061917010","5814","","","","","","","CHAVEZ","ANNEBELLE","P.","Rural Health Midwife","","",""
"DOH000000000023908","23908","CAMBURANAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","CAMBURANAN","061917012","5814","","","","","","","GARDOSE","JOSEPHINE","F.","Rural Health Midwife","","",""
"DOH000000000023909","23909","DA-AN BANWA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","DA-AN BANWA","061917016","5814","","","","","","","FARILLON","NILA","R.","Rural Health Midwife","","",""
"DOH000000000023910","23910","GEBIO-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","GEBIO-AN","061917020","5814","","","","","","","GAJO","BEATRIZ","C.","Rural Health Midwife","","",""
"DOH000000000023911","23911","INITAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","INITAN","061917022","5814","","","","","","","DAYADAY","HELEN","G.","Rural Health Midwife","","",""
"DOH000000000023912","23912","LAGDUNGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","LAGDUNGAN","061917024","5814","","","","","","","FERASOL","EMILY","B.","Rural Health Midwife","","",""
"DOH000000000023913","23913","LIBERTAD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","LIBERTAD","061917026","5814","","","","","","","PAYAS","JOCELYN","C.","Rural Health Midwife","","",""
"DOH000000000023914","23914","MABINI BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","MABINI","061917027","5814","","","","","","","PAYAS","JOCELYN","C.","Rural Health Midwife","","",""
"DOH000000000023916","23916","ROOSEVELT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","ROOSEVELT","061917035","5814","","","","","","","MENDOSA","PETCHE JIEL","P..","Rural Health Midwife","","",""
"DOH000000000023917","23917","ROXAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","ROXAS","061917036","5814","","","","","","","GIALEN","LEAH","O.","Rural Health Midwife","","",""
"DOH000000000023918","23918","SALONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SALONG","061917037","5814","","","","","","","DAYADAY","HELEN","G.","Rural Health Midwife","","",""
"DOH000000000023919","23919","SAN ANTONIO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SAN ANTONIO","061917038","5814","","","","","","","GICOLE","HERMERY","G.","Rural Health Midwife","","",""
"DOH000000000023920","23920","SAN JOSE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SAN JOSE","061917041","5814","","","","","","","GEROMIANO","GERELYN","R.","Rural Health Midwife","","",""
"DOH000000000023921","23921","SAN JULIAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SAN JULIAN","061917042","5814","","","","","","","FARILLON","NILA","R.","Rural Health Midwife","","",""
"DOH000000000023922","23922","SAN PEDRO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SAN PEDRO","061917046","5814","","","","","","","GICOLE","HERMERY","","Rural Health Midwife","","",""
"DOH000000000023923","23923","SAN VICENTE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SAN VICENTE","061917048","5814","","","","","","","GEROMIANO","GERELYN","R.","Rural Health Midwife","","",""
"DOH000000000023924","23924","SENONOD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SENONOD","061917051","5814","","","","","","","RAYAS","JOCELYN","C.","Rural Health Midwife","","",""
"DOH000000000023925","23925","SIYA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","SIYA","061917052","5814","","","","","","","GIALEN","LEA","O.","Rural Health Midwife","","",""
"DOH000000000023926","23926","TACAYAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","TACAYAN","061917055","5814","","","","","","","GIALEN","LEAH","O.","Rural Health Midwife","","",""
"DOH000000000023927","23927","TAFT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","TAFT","061917056","5814","","","","","","","TORADA","LOREZA","G.","Rural Health Midwife","","",""
"DOH000000000023928","23928","WRIGHT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","WRIGHT","061917059","5814","","","","","","","PAYAS","JOCELYN","C.","Rural Health Midwife","","",""
"DOH000000000023931","23931","PINANTAN ELIZALDE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","","","SITIO ILAWOD","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","AJUY","063001000","PINANTAN ELIZALDE","063001020","5012","","","","","","","DIGNADICE","SUSAN","GARCIA","Rural Health Midwife","","",""
"DOH000000000023933","23933","TUBOGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","","","SITIO PROPER","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","AJUY","063001000","TUBOGAN","063001034","5012","","","","","","","JAVELLANA","BERNA","BALBAGUIO","Rural Health Midwife","","",""
"DOH000000000023934","23934","TAGUHANGIN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","AJUY","063001000","TAGUHANGIN","063001031","5012","","","","","","","CARRERA","MARY JOY","BERMEJO","Rural Health Midwife","","",""
"DOH000000000023936","23936","BARIGA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","BANATE","063006000","BARIGA","063006005","5010","","","","","","","FELICEDARIO","AMALIA","BACRANG","Rural Health Midwife","","",""
"DOH000000000023937","23937","BELEN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","BANATE","063006000","BELEN","063006006","5010","","","","","","","VERDEFLOR","HARRIET","BABAR","Rural Health Midwife","","",""
"DOH000000000023938","23938","DE LA PAZ BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","BANATE","063006000","DE LA PAZ","063006012","5010","","","","","","","ESPINOSA","BREEZY AMOR","VALLE","Rural Health Midwife","","",""
"DOH000000000023939","23939","LIBERTAD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","BANATE","063006000","LIBERTAD","063006020","5010","","","","","","","PATARATA","WEDNESDAY","DUMDUMAYA","Rural Health Midwife","","",""
"DOH000000000023944","23944","SAN FERNANDO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","BAROTAC VIEJO","063008000","SAN FERNANDO","063008021","5011","","","","","","","DEVARAS","DAISY","DELA CRUZ","Rural Health Midwife","","",""
"DOH000000000023946","23946","MARIBONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK III","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","LAMBUNAO","063025000","MARIBONG","063025048","5042","","","","","","","LEGARDE","TERESITA","C.","Rural Health Midwife","","",""
"DOH000000000024039","24039","SAN JUAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK IPIL-IPIL","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","SAN JUAN","064521020","6105","","","","","","","PAUSA","MARONIE","V.","Rural Health Midwife","","",""
"DOH000000000024040","24040","TINAMPA-AN II BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","CADIZ CITY","064504000","TINAMPA-AN","064504023","6121","","","","","","","BENIGAY","NIMFA","GICOS","Rural Health Midwife","","",""
"DOH000000000024041","24041","POBLACION MARKET BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","DON VICTORINO SALCEDO STREET","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","SARA","063044000","POBLACION MARKET","063044035","5014","","","","","","","ASAJAR","SONIA","DELFIN","Rural Health Midwife","","",""
"DOH000000000024042","24042","POBLACION BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","SAN DIONISIO","063038000","POBLACION","063038021","5015","","","","","","","ESPINOSA","GESILA","Z.","Rural Health Midwife","","",""
"DOH000000000024043","24043","HACIENDA CONCHITA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","SAN DIONISIO","063038000","HACIENDA CONCHITA","063038012","5015","","","","","","","ORTENCIA","BARRION","D.","Rural Health Midwife","","",""
"DOH000000000024044","24044","TUMCON ILAUD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","POTOTAN","063037000","TUMCON ILAUD","063037052","5008"," "," "," "," "," "," ","SAPILO","MA. FE"," ","Rural Health Midwife","","",""
"DOH000000000024045","24045","IWA ILAUD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","POTOTAN","063037000","IWA ILAUD","063037025","5008","","","","","","","","","","","","",""
"DOH000000000024046","24046","UNGKA II BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","PAVIA","063036000","UNGKA II","063036019","5001","","","","","","","JUCABAN","MARILYN","VILLAVICENCIO","Rural Health Midwife","","",""
"DOH000000000024047","24047","PANDAC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","PAVIA","063036000","PANDAC","063036014","5001","+63 333291348","","","","","","HISU","ELAINE MAE","SUCALDITO","Rural Health Midwife","","",""
"DOH000000000024048","24048","PAL-AGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","PAVIA","063036000","PAL-AGON","063036020","5001","","","","","","","SINCO","EUGENIA","GUMBAN","Rural Health Midwife","","",""
"DOH000000000024049","24049","JIBAO-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","PAVIA","063036000","JIBAO-AN","063036011","5001","","","","","","","HISU","ELAINE MAE","SUCALDITO","Rural Health Midwife","","",""
"DOH000000000024050","24050","CABUGAO NORTE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","PAVIA","063036000","CABUGAO NORTE","063036009","5001","","","","marjorie.bandada@yahoo.com","","","BANDADA","MARJORIE","G.","Rural Health Midwife","","",""
"DOH000000000024051","24051","AGANAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","PAVIA","063036000","AGANAN","063036001","5001","","","","","","","MAGHANOY","EMMA","S.","Rural Health Midwife","","",""
"DOH000000000024052","24052","SANTA MONICA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","OTON","063034000","SANTA MONICA","063034031","5020","","","","","","","TAVERA","FARAH MELODY","SALINAS","Rural Health Midwife","","",""
"DOH000000000024053","24053","POBLACION EAST BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","ZONE II, PATERNO STREET","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","OTON","063034000","POBLACION EAST","063034020","5020","","","","","","","MALIFERO","KIMBERLYN","Z.","Rural Health Midwife","","",""
"DOH000000000024054","24054","BURAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","OTON","063034000","BURAY","063034009","5020"," "," "," "," "," "," ","SUAREZ","LORRAINE","H.","Rural Health Midwife","","",""
"DOH000000000024055","24055","Cabanbanan Barangay Health Station","BOTONG BARANGAY HEALTH STATION","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","OTON","063034000","CABANBANAN","063034010","5020","+63 333384182","","","","","","ONG","FLORA","Cruz","Rural Health Midwife","","",""
"DOH000000000024056","24056","AGBOY SUR BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","LEON","063028000","AGBOY SUR","063028002","5026","","","","","","","BRAVO","GEMMA","CASILAGAN","Rural Health Midwife","","",""
"DOH000000000024058","24058","BINABA-AN TIRADOR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","LAMBUNAO","063025000","BINABA-AN TIRADOR","063025014","5042"," "," "," "," "," "," ","JAQUE","CYNTHIA","C.","Rural Health Midwife","","",""
"DOH000000000024059","24059","DAMIRES BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","JANIUAY","063023000","DAMIRES","063023019","5034","","","","","","","JAMILI","VENGILYN","I.","Rural Health Midwife","","",""
"DOH000000000024060","24060","DABONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","JANIUAY","063023000","DABONG","063023018","5034","","","","","","","TEDIOS","MARIA EDEN","INSOLENTE","Rural Health Midwife","","",""
"DOH000000000024061","24061","PALE BENEDICTO RIZAL (MANDURRIAO) HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","PALE BENEDICTO RIZAL (MANDURRIAO)","063022196","5000"," "," "," "," "," "," ","MOGRA","GLERESA","G.","Rural Health Midwife","","",""
"DOH000000000024063","24063","MANSAYA-LAPUZ HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","MANSAYA-LAPUZ","063022105","5000","+63 333382693"," "," "," "," "," ","FILOMINO","MARIVIC","V."," ","","",""
"DOH000000000024064","24064","PD MONFORT NORTH (LUBLUB) BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","DUMANGAS","063018000","PD MONFORT NORTH (LUBLUB)","063018028","5006","+63 333612411","","","","","","BIBAT","MARILYN","","Rural Health Midwife","","",""
"DOH000000000024065","24065","CALACA-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","DUE?AS","063017000","CALACA-AN","063017014","5038","","","","","","","BOLABOLA","MARIA GENE","CAZAR","Rural Health Midwife","","",""
"DOH000000000024066","24066","TABUGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","DINGLE","063016000","TABUGON","063016029","5035","+63 333510511","","","","","","DEL MUNDO","VALERIE","MACAHILO","Rural Health Midwife","Not Applicable","",""
"DOH000000000024067","24067","GAMA GRANDE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CALINOG","063013000","GAMA GRANDE","063013030","5040","","","","","","","LANARIA","NINFA","LADERA","Rural Health Midwife","","",""
"DOH000000000024068","24068","ALIBUNAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CALINOG","063013000","ALIBUNAN","063013006","5040","","","","","","","BELOSILLO","CHERRY","CATALUNA","Rural Health Midwife","","",""
"DOH000000000024069","24069","CABATUAN MAIN HEALTH CENTER II"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","SAN AGUSTIN STREET"," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CABATUAN","063012000","ZONE VIII POB. (BARANGAY 8)","063012053","5031","+63 335228614"," "," "," "," "," ","MIJARES","MARGARITA","C.","Rural Health Midwife","","",""
"DOH000000000024070","24070","LIPATA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","BAROTAC VIEJO","063008000","LIPATA","063008010","5011","","","","","","","BARRIDA","ROSE","DELA CRUZ","Rural Health Midwife","","",""
